age,workclass,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
33,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,4281,0,64,United-States,>50K
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,6602,0,40,United-States,<=50K
49,Private,HS-grad,9,Never-married,Sales,Wife,White,Female,0,0,40,Ireland,<=50K
57,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-States,<=50K
34,State-gov,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,India,>50K
44,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
55,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,United-States,<=50K
33,Private,7th-8th,4,Separated,Craft-repair,Not-in-family,Black,Male,0,0,40,Dominican-Republic,<=50K
28,Private,Some-college,12,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,11,United-States,<=50K
42,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,<=50K
53,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,Cuba,<=50K
21,Private,HS-grad,9,Never-married,Priv-house-serv,Other-relative,Black,Female,0,0,14,United-States,<=50K
24,Private,11th,7,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,1639,10,United-States,<=50K
76,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2132,40,United-States,<=50K
31,Private,Doctorate,5,Widowed,Adm-clerical,Unmarried,Black,Female,0,0,40,Trinadad&Tobago,<=50K
53,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
26,Private,Bachelors,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,1797,40,United-States,<=50K
28,Private,HS-grad,9,Married-civ-spouse,Other-service,Own-child,White,Female,0,0,40,Italy,<=50K
51,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,Canada,<=50K
30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
65,Without-pay,Masters,12,Never-married,Prof-specialty,Wife,White,Male,0,0,40,United-States,<=50K
43,Private,9th,5,Married-spouse-absent,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,71,Japan,<=50K
46,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1811,44,United-States,>50K
33,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,44,United-States,>50K
54,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,43,United-States,<=50K
36,Private,7th-8th,4,Widowed,Adm-clerical,Husband,Other,Female,0,0,40,Hong,<=50K
29,Private,Assoc-acdm,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,<=50K
26,Private,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
25,Private,Bachelors,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,43,United-States,<=50K
65,Private,Assoc-acdm,13,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,Scotland,<=50K
30,State-gov,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
55,Private,Prof-school,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
26,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,43,United-States,<=50K
60,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Unmarried,Black,Male,0,0,44,United-States,<=50K
23,Private,HS-grad,9,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Female,0,1578,40,United-States,<=50K
31,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
51,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
35,Private,Some-college,10,Separated,Craft-repair,Unmarried,Black,Male,0,0,40,United-States,>50K
27,Private,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,15,United-States,<=50K
19,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
24,Federal-gov,Some-college,10,Never-married,Priv-house-serv,Not-in-family,White,Male,0,0,60,United-States,<=50K
55,Private,HS-grad,11,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,United-States,<=50K
68,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States,>50K
35,Self-emp-inc,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,Self-emp-inc,Assoc-voc,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
57,Federal-gov,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
43,Private,Masters,14,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,<=50K
28,Private,HS-grad,9,Never-married,Priv-house-serv,Own-child,White,Male,0,0,40,South,<=50K
58,Private,Preschool,3,Married-civ-spouse,Other-service,Husband,Other,Male,0,0,40,Hong,<=50K
50,Private,HS-grad,12,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
62,Private,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
61,State-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K
51,Private,Prof-school,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,67,United-States,>50K
44,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1745,59,United-States,>50K
38,Local-gov,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,36,United-States,<=50K
26,Private,Some-college,10,Never-married,Other-service,Not-in-family,Other,Male,12360,0,30,England,<=50K
53,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Unmarried,Asian-Pac-Islander,Female,0,1762,40,United-States,<=50K
53,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,59,United-States,<=50K
39,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,56,United-States,<=50K
29,Local-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,2059,40,United-States,<=50K
19,Private,11th,7,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,<=50K
47,Local-gov,Assoc-acdm,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Germany,<=50K
39,Private,Bachelors,13,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,8569,0,49,United-States,<=50K
28,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
46,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,State-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,14,United-States,<=50K
34,Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,43,United-States,<=50K
20,Private,Some-college,10,Married-spouse-absent,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
25,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
53,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1483,35,United-States,>50K
30,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K
27,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,14,United-States,<=50K
27,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,5202,0,49,United-States,<=50K
57,Self-emp-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,66,United-States,>50K
55,Private,Preschool,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,43,United-States,<=50K
31,Private,Assoc-acdm,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
56,Private,9th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,Mexico,<=50K
30,Federal-gov,Bachelors,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
20,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,40,United-States,<=50K
37,Private,HS-grad,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,Vietnam,<=50K
23,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,49,United-States,<=50K
41,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,Some-college,11,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
26,Private,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,1785,40,United-States,<=50K
21,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
63,Self-emp-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K
21,Private,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
57,Local-gov,10th,14,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,36,United-States,<=50K
50,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
44,Private,HS-grad,9,Divorced,Sales,Own-child,White,Female,0,0,40,United-States,>50K
25,Private,11th,13,Never-married,Adm-clerical,Own-child,Black,Female,0,0,9,United-States,<=50K
48,Private,Assoc-voc,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K
37,Without-pay,Doctorate,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,1937,40,United-States,<=50K
38,Private,Assoc-acdm,12,Never-married,Craft-repair,Other-relative,White,Female,0,0,44,United-States,<=50K
62,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,67,United-States,>50K
53,Local-gov,Assoc-voc,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,23,United-States,<=50K
22,State-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,40,United-States,<=50K
47,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
28,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,1839,40,United-States,<=50K
30,Private,HS-grad,9,Separated,Other-service,Unmarried,Black,Female,0,0,9,United-States,<=50K
49,Private,10th,7,Married-civ-spouse,Priv-house-serv,Unmarried,Asian-Pac-Islander,Female,0,0,35,Poland,<=50K
46,Private,10th,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
36,Private,12th,10,Married-civ-spouse,Armed-Forces,Husband,White,Male,0,0,40,United-States,<=50K
41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,>50K
56,Private,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,35,United-States,<=50K
56,Private,1st-4th,3,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,6028,0,40,Cambodia,<=50K
37,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,Trinadad&Tobago,<=50K
33,Federal-gov,12th,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1654,40,United-States,<=50K
25,Private,Bachelors,10,Never-married,Sales,Not-in-family,White,Male,0,1798,49,United-States,<=50K
28,Private,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,9411,0,40,United-States,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
45,Private,HS-grad,16,Married-civ-spouse,Protective-serv,Husband,White,Male,10473,0,40,United-States,>50K
44,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,10778,0,57,United-States,>50K
31,Self-emp-inc,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,44,United-States,<=50K
24,Private,Bachelors,13,Married-civ-spouse,Sales,Not-in-family,White,Male,0,1695,40,United-States,<=50K
17,Private,11th,7,Never-married,Prof-specialty,Own-child,White,Female,0,1492,12,United-States,<=50K
53,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7301,1766,40,United-States,>50K
31,Private,10th,10,Widowed,Prof-specialty,Other-relative,White,Female,0,0,24,Thailand,<=50K
47,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,2161,57,United-States,>50K
42,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
49,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4587,1812,40,United-States,<=50K
25,Federal-gov,Bachelors,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,8236,0,40,United-States,>50K
29,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,>50K
25,Private,Assoc-voc,14,Divorced,Sales,Unmarried,White,Female,3993,0,40,United-States,<=50K
55,Private,Prof-school,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,77,Germany,>50K
46,Local-gov,Some-college,10,Divorced,Tech-support,Not-in-family,Black,Female,0,0,40,United-States,<=50K
51,Private,5th-6th,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Italy,<=50K
25,Federal-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,8815,0,49,United-States,>50K
47,Private,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,56,United-States,<=50K
50,Local-gov,Assoc-voc,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,1738,50,United-States,<=50K
59,Local-gov,Masters,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
39,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
52,Local-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,49,United-States,>50K
30,Private,Some-college,10,Never-married,Other-service,Other-relative,White,Male,0,0,31,Cuba,<=50K
48,Private,HS-grad,9,Separated,Farming-fishing,Not-in-family,White,Female,0,0,30,United-States,<=50K
37,Private,Bachelors,13,Never-married,Transport-moving,Husband,White,Male,0,0,43,United-States,<=50K
29,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,23,United-States,<=50K
31,Private,Doctorate,9,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Taiwan,>50K
47,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,<=50K
48,Private,Some-college,10,Divorced,Adm-clerical,Wife,White,Female,10136,0,35,United-States,>50K
36,Private,HS-grad,9,Married-AF-spouse,Sales,Not-in-family,White,Female,0,1717,40,United-States,<=50K
29,Without-pay,Some-college,10,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,<=50K
44,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Other,Male,9322,0,40,United-States,>50K
51,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,0,0,40,United-States,>50K
28,Federal-gov,Bachelors,13,Separated,Adm-clerical,Unmarried,White,Male,0,0,49,United-States,<=50K
44,Local-gov,Bachelors,13,Separated,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,<=50K
65,Private,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,8484,0,40,Vietnam,<=50K
53,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Female,7538,0,40,United-States,<=50K
56,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,43,United-States,<=50K
23,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
34,Private,Bachelors,11,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,>50K
25,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
54,Local-gov,HS-grad,9,Never-married,Craft-repair,Own-child,White,Female,0,0,21,United-States,<=50K
18,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
18,Private,11th,6,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,29,United-States,<=50K
43,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Peru,<=50K
26,Private,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Male,0,0,16,Ecuador,<=50K
37,Local-gov,Masters,10,Divorced,Machine-op-inspct,Unmarried,White,Female,7542,0,40,United-States,>50K
33,Local-gov,Assoc-acdm,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1704,40,United-States,>50K
34,Private,HS-grad,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,>50K
41,Private,Bachelors,4,Married-civ-spouse,Transport-moving,Wife,White,Male,0,0,29,Laos,<=50K
36,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2195,40,United-States,<=50K
64,Private,Assoc-voc,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Yugoslavia,<=50K
30,Federal-gov,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,49,United-States,<=50K
52,Self-emp-not-inc,Assoc-voc,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,Philippines,<=50K
31,Private,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Female,0,0,44,United-States,>50K
19,Private,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
36,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,<=50K
52,Private,10th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Germany,<=50K
28,Private,11th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Hungary,<=50K
56,Private,5th-6th,4,Divorced,Other-service,Not-in-family,White,Female,0,0,40,Dominican-Republic,<=50K
27,Private,Bachelors,10,Never-married,Farming-fishing,Own-child,White,Male,0,1778,40,United-States,<=50K
51,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
28,Self-emp-inc,12th,10,Married-AF-spouse,Sales,Own-child,White,Male,30674,0,49,United-States,<=50K
20,Private,12th,11,Never-married,Other-service,Own-child,White,Female,0,0,49,United-States,<=50K
43,Private,Preschool,4,Married-civ-spouse,Priv-house-serv,Other-relative,White,Female,0,0,56,Mexico,<=50K
25,Private,10th,6,Never-married,Farming-fishing,Not-in-family,Black,Female,0,0,30,United-States,<=50K
31,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1553,40,United-States,<=50K
30,Local-gov,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,Some-college,12,Widowed,Other-service,Unmarried,White,Female,0,0,10,Puerto-Rico,<=50K
52,Private,HS-grad,9,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,30,United-States,<=50K
18,Private,9th,4,Divorced,Other-service,Own-child,White,Male,0,0,44,Mexico,<=50K
36,Private,Masters,14,Separated,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
23,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,8,United-States,<=50K
63,Private,10th,4,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
17,Private,11th,10,Never-married,Other-service,Other-relative,White,Male,0,0,15,United-States,<=50K
39,Local-gov,Assoc-voc,11,Married-civ-spouse,Sales,Unmarried,White,Female,0,0,49,United-States,<=50K
34,Private,HS-grad,9,Widowed,Sales,Wife,Black,Female,0,0,40,United-States,<=50K
46,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,China,<=50K
34,State-gov,Some-college,10,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
19,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,7,United-States,<=50K
35,Self-emp-inc,Assoc-voc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K
44,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,61,United-States,>50K
22,Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,1920,40,United-States,<=50K
22,State-gov,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
37,Private,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K
22,Private,HS-grad,4,Never-married,Other-service,Own-child,Black,Female,0,0,10,Mexico,<=50K
58,Private,Masters,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
45,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1437,81,United-States,>50K
34,State-gov,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,12,United-States,<=50K
52,Without-pay,Assoc-voc,15,Married-spouse-absent,Sales,Husband,White,Male,0,0,50,United-States,<=50K
44,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,58,United-States,>50K
29,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,1888,40,United-States,<=50K
18,Private,Some-college,10,Divorced,Exec-managerial,Own-child,White,Female,0,0,44,United-States,<=50K
27,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,13,United-States,<=50K
50,Private,Some-college,10,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,13,United-States,<=50K
17,Private,11th,7,Never-married,Farming-fishing,Own-child,White,Male,0,0,4,United-States,<=50K
29,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1454,40,United-States,>50K
22,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,40,United-States,<=50K
51,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,1509,40,United-States,<=50K
41,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Female,0,0,40,Scotland,<=50K
24,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,Black,Female,0,0,40,United-States,<=50K
38,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,1721,30,England,<=50K
70,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
32,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
83,Local-gov,Bachelors,13,Widowed,Prof-specialty,Unmarried,White,Female,0,0,30,United-States,<=50K
64,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Male,0,0,40,Germany,>50K
41,Private,Masters,16,Married-civ-spouse,Prof-specialty,Husband,White,Female,123340,0,40,United-States,>50K
24,Private,Assoc-acdm,12,Separated,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,0,0,29,Puerto-Rico,<=50K
28,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,India,<=50K
47,Private,HS-grad,5,Married-civ-spouse,Other-service,Wife,Other,Female,0,0,40,Guatemala,<=50K
53,Self-emp-not-inc,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,21,Vietnam,<=50K
40,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,49,United-States,>50K
78,Private,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K
56,Private,HS-grad,14,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
54,Private,HS-grad,14,Separated,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,<=50K
22,Private,11th,7,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,0,0,35,United-States,<=50K
23,Private,Bachelors,13,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,40,India,>50K
33,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
59,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,40,United-States,>50K
24,Private,11th,12,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,12,Columbia,<=50K
53,Private,Preschool,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,India,<=50K
45,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,53,United-States,<=50K
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,Asian-Pac-Islander,Male,0,0,40,Philippines,>50K
37,Private,7th-8th,3,Married-civ-spouse,Other-service,Husband,Other,Male,0,0,40,Mexico,<=50K
41,Without-pay,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
27,Private,10th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,18,Outlying-US(Guam-USVI-etc),<=50K
43,Private,Some-college,11,Divorced,Adm-clerical,Own-child,Black,Male,0,0,40,Hong,<=50K
28,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
22,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
51,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
39,Private,Some-college,10,Married-spouse-absent,Sales,Own-child,White,Female,0,0,30,United-States,>50K
33,Self-emp-inc,Assoc-acdm,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
34,Private,Bachelors,13,Never-married,Sales,Own-child,Black,Male,0,0,40,United-States,<=50K
43,Private,Masters,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,Guatemala,<=50K
20,Private,Some-college,10,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
33,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,1591,40,United-States,<=50K
49,Private,Some-college,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,>50K
62,Self-emp-not-inc,HS-grad,10,Separated,Exec-managerial,Unmarried,White,Female,0,0,36,United-States,<=50K
55,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,76,United-States,<=50K
29,State-gov,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,49,United-States,<=50K
